channel,region,object_id,feature_name,feature_value
nuclei_intensity,nuclei,21,q0_500,33511.5
nuclei_intensity,nuclei,21,q0_750,56765.75
nuclei_intensity,nuclei,21,q1_000,65535.0
nuclei_intensity,nuclei,1,mean,32259.158496129745
nuclei_intensity,nuclei,1,std,23405.903855296714
nuclei_intensity,nuclei,2,mean,23359.203921568627
nuclei_intensity,nuclei,2,std,10368.705578172203
nuclei_intensity,nuclei,3,mean,26676.829093281147
nuclei_intensity,nuclei,3,std,10910.466965707717
nuclei_intensity,nuclei,4,mean,21797.493217784475
nuclei_intensity,nuclei,4,std,8059.643423334272
nuclei_intensity,nuclei,5,mean,24641.367487120777
nuclei_intensity,nuclei,5,std,13487.901876086267
nuclei_intensity,nuclei,6,mean,27182.547181008904
nuclei_intensity,nuclei,6,std,14577.102711676454
nuclei_intensity,nuclei,7,mean,28761.867316341828
nuclei_intensity,nuclei,7,std,12839.04755672337
nuclei_intensity,nuclei,8,mean,25643.476983002834
nuclei_intensity,nuclei,8,std,13868.224552203803
nuclei_intensity,nuclei,9,mean,28606.710743801654
nuclei_intensity,nuclei,9,std,13442.019946207385
nuclei_intensity,nuclei,10,mean,27818.88353283727
nuclei_intensity,nuclei,10,std,15888.998531903659
nuclei_intensity,nuclei,11,mean,30893.873267326733
nuclei_intensity,nuclei,11,std,20756.46090555596
nuclei_intensity,nuclei,12,mean,30594.913364674278
nuclei_intensity,nuclei,12,std,15451.57762886481
nuclei_intensity,nuclei,13,mean,23656.0
nuclei_intensity,nuclei,13,std,10139.50036848116
nuclei_intensity,nuclei,14,mean,23922.285190999475
nuclei_intensity,nuclei,14,std,9175.65112379296
nuclei_intensity,nuclei,15,mean,22595.060024752474
nuclei_intensity,nuclei,15,std,9339.167380626202
nuclei_intensity,nuclei,16,mean,31933.832076420313
nuclei_intensity,nuclei,16,std,22688.588103951864
nuclei_intensity,nuclei,17,mean,26030.809963708347
nuclei_intensity,nuclei,17,std,16136.65594691086
nuclei_intensity,nuclei,18,mean,27448.54836601307
nuclei_intensity,nuclei,18,std,18163.916882264977
nuclei_intensity,nuclei,19,mean,34940.3025768911
nuclei_intensity,nuclei,19,std,22299.09822613845
nuclei_intensity,nuclei,20,mean,30516.399061032866
nuclei_intensity,nuclei,20,std,17301.067048997564
nuclei_intensity,nuclei,21,mean,34449.490874524716
nuclei_intensity,nuclei,21,std,22298.895834957428
dist_to_lumen,nuclei,1,mean,6.043844223022461
dist_to_lumen,nuclei,2,mean,8.369314193725586
dist_to_lumen,nuclei,3,mean,5.879439353942871
dist_to_lumen,nuclei,4,mean,8.942120552062988
dist_to_lumen,nuclei,5,mean,7.879648685455322
dist_to_lumen,nuclei,6,mean,8.791210174560547
dist_to_lumen,nuclei,7,mean,12.277088165283203
dist_to_lumen,nuclei,8,mean,7.860157012939453
dist_to_lumen,nuclei,9,mean,4.720546722412109
dist_to_lumen,nuclei,10,mean,7.154271602630615
dist_to_lumen,nuclei,11,mean,6.226589679718018
dist_to_lumen,nuclei,12,mean,8.279165267944336
dist_to_lumen,nuclei,13,mean,7.456203460693359
dist_to_lumen,nuclei,14,mean,4.103943824768066
dist_to_lumen,nuclei,15,mean,7.241961479187012
dist_to_lumen,nuclei,16,mean,0.17753607034683228
dist_to_lumen,nuclei,17,mean,10.39712905883789
dist_to_lumen,nuclei,18,mean,6.876399040222168
dist_to_lumen,nuclei,19,mean,6.965865612030029
dist_to_lumen,nuclei,20,mean,0.09792568534612656
dist_to_lumen,nuclei,21,mean,7.741156578063965
dist_to_basal,nuclei,1,mean,6.2323079109191895
dist_to_basal,nuclei,2,mean,2.9816083908081055
dist_to_basal,nuclei,3,mean,4.221401214599609
dist_to_basal,nuclei,4,mean,2.564656972885132
dist_to_basal,nuclei,5,mean,4.08941125869751
dist_to_basal,nuclei,6,mean,3.320971965789795
dist_to_basal,nuclei,7,mean,2.9995949268341064
dist_to_basal,nuclei,8,mean,3.817218780517578
dist_to_basal,nuclei,9,mean,4.425983905792236
dist_to_basal,nuclei,10,mean,4.189180374145508
dist_to_basal,nuclei,11,mean,5.900696754455566
dist_to_basal,nuclei,12,mean,3.361513376235962
dist_to_basal,nuclei,13,mean,2.9829115867614746
dist_to_basal,nuclei,14,mean,3.1612069606781006
dist_to_basal,nuclei,15,mean,2.9849607944488525
dist_to_basal,nuclei,16,mean,8.404746055603027
dist_to_basal,nuclei,17,mean,3.0979514122009277
dist_to_basal,nuclei,18,mean,6.01285982131958
dist_to_basal,nuclei,19,mean,6.169065475463867
dist_to_basal,nuclei,20,mean,6.272096633911133
dist_to_basal,nuclei,21,mean,4.340848445892334
na,nuclei,1,volume,366.79760000000005
na,nuclei,2,volume,241.33200000000002
na,nuclei,3,volume,207.26160000000002
na,nuclei,4,volume,358.8208
na,nuclei,5,volume,236.19440000000003
na,nuclei,6,volume,227.812
na,nuclei,7,volume,360.71360000000004
na,nuclei,8,volume,381.80480000000006
na,nuclei,9,volume,245.38800000000003
na,nuclei,10,volume,417.9032
na,nuclei,11,volume,204.82800000000003
na,nuclei,12,volume,201.3128
na,nuclei,13,volume,398.43440000000004
na,nuclei,14,volume,258.3672
na,nuclei,15,volume,218.4832
na,nuclei,16,volume,537.8256
na,nuclei,17,volume,409.79120000000006
na,nuclei,18,volume,413.71200000000005
na,nuclei,19,volume,162.64560000000003
na,nuclei,20,volume,201.58320000000003
na,nuclei,21,volume,355.576
na,cell,1,volume,1732.7232000000001
na,cell,2,volume,825.8016000000001
na,cell,3,volume,824.9904000000001
na,cell,4,volume,882.1800000000001
na,cell,5,volume,847.4336000000001
na,cell,6,volume,818.7712000000001
na,cell,7,volume,829.1816000000001
na,cell,8,volume,1234.6464
na,cell,9,volume,1000.2096000000001
na,cell,10,volume,1352.2704
na,cell,11,volume,1024.5456000000001
na,cell,12,volume,612.5912000000001
na,cell,13,volume,1240.1896000000002
na,cell,14,volume,921.5232000000001
na,cell,15,volume,730.4856000000001
na,cell,17,volume,859.7368000000001
na,cell,18,volume,1691.7576000000001
na,cell,19,volume,1195.1680000000001
na,cell,20,volume,2102.36
na,cell,21,volume,1913.0800000000002
na,epithelium,1,volume,22876.380800000003
na,lumen,1,volume,2528.2400000000002
na,nuclei,1,mean_radius,1.0320024869659687
na,nuclei,1,max_radius,2.284031523425191
na,nuclei,2,mean_radius,0.9569391722526278
na,nuclei,2,max_radius,2.560703028466987
na,nuclei,3,mean_radius,0.9845881572742126
na,nuclei,3,max_radius,2.8972400659938415
na,nuclei,4,mean_radius,1.1460466047607123
na,nuclei,4,max_radius,3.12
na,nuclei,5,mean_radius,1.0224532552429528
na,nuclei,5,max_radius,2.8501929759228584
na,nuclei,6,mean_radius,0.9596215127081487
na,nuclei,6,max_radius,2.399499947905813
na,nuclei,7,mean_radius,1.2570094383473676
na,nuclei,7,max_radius,2.932030013488948
na,nuclei,8,mean_radius,1.2031563982923006
na,nuclei,8,max_radius,3.371705799739948
na,nuclei,9,mean_radius,0.9976741301973095
na,nuclei,9,max_radius,2.6536766947011463
na,nuclei,10,mean_radius,1.1548346665908564
na,nuclei,10,max_radius,3.371705799739948
na,nuclei,11,mean_radius,0.8656569773359114
na,nuclei,11,max_radius,2.2691848756767263
na,nuclei,12,mean_radius,0.9340561953541727
na,nuclei,12,max_radius,2.284031523425191
na,nuclei,13,mean_radius,1.182281624639981
na,nuclei,13,max_radius,3.2887687665751146
na,nuclei,14,mean_radius,0.9312184145397226
na,nuclei,14,max_radius,2.34
na,nuclei,15,mean_radius,1.0169072681126852
na,nuclei,15,max_radius,3.0672463220289305
na,nuclei,16,mean_radius,0.9679774676035756
na,nuclei,16,max_radius,2.716615541441225
na,nuclei,17,mean_radius,1.1683225940074513
na,nuclei,17,max_radius,3.06724632202893
na,nuclei,18,mean_radius,1.16929761819451
na,nuclei,18,max_radius,2.8501929759228584
na,nuclei,19,mean_radius,0.877323897449417
na,nuclei,19,max_radius,2.03066491573573
na,nuclei,20,mean_radius,0.9046278851656988
na,nuclei,20,max_radius,2.3970815588961507
na,nuclei,21,mean_radius,1.0782015834539482
na,nuclei,21,max_radius,2.753688435535146
na,cell,1,mean_radius,1.9064915062591026
na,cell,1,max_radius,6.248359784775522
na,cell,2,mean_radius,1.6941826715567732
na,cell,2,max_radius,5.33475397745763
na,cell,3,mean_radius,1.6063346096064726
na,cell,3,max_radius,4.967293025381128
na,cell,4,mean_radius,1.6639814954523358
na,cell,4,max_radius,4.861974907380745
na,cell,5,mean_radius,1.7631162722269555
na,cell,5,max_radius,4.94
na,cell,6,mean_radius,1.6020046744058507
na,cell,6,max_radius,4.71003184702609
na,cell,7,mean_radius,1.72843249482013
na,cell,7,max_radius,4.9787548644214255
na,cell,8,mean_radius,1.8236954411051642
na,cell,8,max_radius,5.720000000000001
na,cell,9,mean_radius,1.6807728303997584
na,cell,9,max_radius,4.899959183503471
na,cell,10,mean_radius,1.8772542063878728
na,cell,10,max_radius,5.9696566065394405
na,cell,11,mean_radius,1.8178402776904579
na,cell,11,max_radius,6.24
na,cell,12,mean_radius,1.57360198536011
na,cell,12,max_radius,4.794163117792301
na,cell,13,mean_radius,1.680338486131818
na,cell,13,max_radius,5.25284684718677
na,cell,14,mean_radius,1.5573960643220333
na,cell,14,max_radius,4.708800271831456
na,cell,15,mean_radius,1.6231939637517605
na,cell,15,max_radius,4.9056701886694345
na,cell,17,mean_radius,1.7048595289956143
na,cell,17,max_radius,5.430027624239126
na,cell,18,mean_radius,1.972733380269039
na,cell,18,max_radius,6.227455339061052
na,cell,19,mean_radius,2.0524235093172365
na,cell,19,max_radius,6.577537533150229
na,cell,20,mean_radius,1.3698003123856608
na,cell,20,max_radius,4.42
na,cell,21,mean_radius,1.932863725317203
na,cell,21,max_radius,6.161980201201558
