node_id,mamut_id,mamut_x,mamut_y,mamut_z,mamut_t,time,merge,merged_track,timepoint_id,split,generation,branch_id,dendogram_symmetric,dendogram_uniform,merged_branch_id,cell_id,gen1_label,split_orient,time_since_split,mamut_parent_id,z,y,x,displacement,timepoint_cell_id
1605,1605,66.26325935410819,67.09667039755256,57.77848622661153,304,50.67679999999999,0,0,0,0,0,0,1.0,0.0,-1,1605,0,0.0,3.0,1585,29,258,255,1.4193350788790347,0
1606,1606,74.97005005572689,60.48013024274073,60.764955129371636,304,50.67679999999999,0,0,1,0,0,1,3.0,1.0,-1,1606,0,0.0,3.0,1587,30,233,288,0.5245854627723624,1
1607,1607,65.12248896729095,71.70228851703813,68.37386466751892,304,50.67679999999999,0,0,2,0,0,2,5.0,2.0,-1,1607,0,0.0,3.0,1588,34,276,250,2.0100815177151867,2
1608,1608,70.51711611423468,64.2866887816792,68.75515125866451,304,50.67679999999999,0,0,3,0,0,3,7.0,3.0,-1,1608,0,0.0,3.0,1586,34,247,271,1.6475958909909711,3
1609,1609,73.26898735226064,76.44503238296649,43.79389850425866,304,50.67679999999999,0,0,4,0,0,9,19.0,10.0,-1,1609,0,0.0,3.0,1590,22,294,282,0.5482815661439671,4
1610,1610,65.09318802806906,81.28084876239001,49.76945440963312,304,50.67679999999999,0,0,5,0,0,5,11.0,6.0,-1,1610,0,0.0,3.0,1589,25,313,250,3.0722225575814197,5
1611,1611,69.79643881285733,76.53074079677052,50.81803495011324,304,50.67679999999999,0,0,6,2,1,8,8.5,4.0,-1,1611,3,0.0,0.0,1584,25,294,268,9.132006171405823,6
1612,1612,63.06758890494883,77.97222355103588,60.586447069893445,304,50.67679999999999,0,0,7,0,0,6,13.0,7.0,-1,1612,0,0.0,3.0,1591,30,300,243,1.9583163519958715,7
1613,1613,68.18096977486624,80.34257653457465,70.2072047671363,304,50.67679999999999,0,0,8,0,0,7,15.0,8.0,-1,1613,0,0.0,3.0,1592,35,309,262,2.5633692014500102,8
1614,1614,68.57087970158072,85.7597515317809,60.66046386374306,304,50.67679999999999,0,0,9,0,0,8,17.0,9.0,-1,1614,0,0.0,3.0,1593,30,330,264,1.8716152559832988,9
1615,1615,76.23920875627411,86.57340096752327,64.98294695533504,304,50.67679999999999,0,0,10,0,1,34,34.5,21.0,-1,1615,10,0.0,1.0,1594,32,333,293,1.3813434933171223,10
1616,1616,78.66063400254691,66.14927796468508,55.06715498949241,304,50.67679999999999,0,0,11,2,1,9,9.5,5.0,-1,1616,4,0.0,0.0,1584,28,254,303,6.676519554024003,11
1617,1617,86.47528571652285,69.10779435233093,53.164499778681325,304,50.67679999999999,0,0,12,0,0,10,21.0,11.0,-1,1617,0,0.0,3.0,1595,27,266,333,6.796490141543076,12
1618,1618,85.64813612523203,62.82465938709331,59.94624569814074,304,50.67679999999999,0,0,13,0,0,11,23.0,12.0,-1,1618,0,0.0,3.0,1598,30,242,329,1.1815134223345323,13
1619,1619,79.87220012712258,62.22195538574013,69.00732794623403,304,50.67679999999999,0,0,14,0,0,12,25.0,13.0,-1,1619,0,0.0,3.0,1597,35,239,307,1.044298057375596,14
1620,1620,91.46065863249008,70.97071081699845,61.6603828820877,304,50.67679999999999,0,0,15,0,0,14,29.0,17.0,-1,1620,0,0.0,3.0,1596,31,273,352,1.6135545687563233,15
1621,1621,79.23054120159799,73.93587234154083,47.514289947277874,304,50.67679999999999,0,0,16,2,1,31,31.5,19.0,-1,1621,8,0.0,0.0,1601,24,284,305,5.166769636276809,16
1622,1622,77.50618054547112,84.79062214390972,49.096806921813304,304,50.67679999999999,0,0,17,0,0,16,33.0,20.0,-1,1622,0,0.0,3.0,1600,25,326,298,1.9807279798093846,17
1623,1623,80.48544181279391,85.00373945214143,53.247995197997575,304,50.67679999999999,0,0,18,0,1,35,35.5,22.0,-1,1623,1,0.0,1.0,1602,27,327,310,4.446297921063755,18
1624,1624,87.46561744578105,77.46873337964877,53.780886419589734,304,50.67679999999999,0,0,19,2,1,30,30.5,18.0,-1,1624,9,0.0,0.0,1601,27,298,336,6.056905676296324,19
1625,1625,79.30051894523409,74.99561887004124,70.8847231397087,304,50.67679999999999,1,0,20,1,0,18,37.0,24.5,13,1625,0,88.89251813622013,3.0,1603,35,288,305,4.643734546896976,20
1626,1626,86.84446565741472,80.63444784741485,62.84280107569219,304,50.67679999999999,0,0,21,1,0,19,39.0,26.5,-1,1626,0,72.02691325223272,3.0,1604,31,310,334,2.689629496633109,21
